0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1,1,1,1,1,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,0,0,1,1,0,0,1,5,1,93,69,94,90,77,0
1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,1,1,0,0,1,0,6,3,72,70,76,86,99,2
0,0,1,0,0,0,0,0,1,1,1,1,1,4,1,0,0,0,0,0,0,1,0,0,1,0,1,5,3,91,81,82,83,90,1
1,0,1,0,1,1,0,0,1,0,0,0,1,3,0,0,0,1,1,1,0,1,1,1,1,0,0,4,0,83,80,83,89,81,0
1,1,0,1,1,0,1,0,0,0,0,1,0,4,1,1,1,1,1,0,0,0,1,0,1,0,1,4,2,88,87,94,86,90,0
0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,7,1,81,86,75,86,80,1
1,1,1,1,0,0,0,0,1,0,0,0,1,3,1,0,0,1,1,1,0,0,1,1,0,0,1,5,2,75,69,64,95,79,2
0,0,0,0,0,0,0,1,0,1,1,0,1,4,1,0,0,1,0,0,0,1,1,0,1,0,1,4,1,87,99,79,73,96,1
1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,1,0,0,1,4,0,93,71,87,91,72,0
1,0,0,1,1,1,0,0,0,0,1,0,0,4,0,1,1,0,1,1,0,1,1,1,0,1,1,7,1,77,92,96,98,81,0
0,0,0,0,0,1,1,0,1,0,0,0,0,4,1,1,0,1,0,0,0,1,0,1,1,1,0,7,2,53,89,83,61,83,3
0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,1,0,0,0,1,0,1,1,0,0,1,1,6,0,63,80,61,69,74,3
0,0,0,1,0,0,0,1,0,1,0,1,1,3,0,1,0,0,1,0,0,1,0,0,1,1,0,7,1,79,80,88,80,88,1
1,1,0,1,0,1,0,1,0,0,1,0,0,3,1,1,0,1,1,1,1,0,1,1,1,1,1,5,3,82,99,85,85,85,2
0,0,0,0,1,1,0,0,0,1,0,1,1,3,1,0,1,0,0,1,1,1,1,0,1,1,0,5,2,76,85,82,74,97,1
1,1,1,0,1,0,0,0,1,0,0,0,0,4,0,0,1,1,1,1,0,0,1,0,0,0,1,4,3,84,65,69,93,77,0
1,1,0,1,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,0,1,1,0,1,1,6,3,90,62,76,85,76,2
1,1,1,1,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,1,0,0,0,1,5,1,88,61,83,91,87,2
0,0,0,0,0,1,0,1,1,0,0,0,1,3,1,1,0,0,0,1,1,0,1,1,1,1,1,7,1,69,99,89,58,87,3
1,0,0,0,0,0,0,0,0,1,1,1,1,4,0,0,1,0,1,1,1,1,1,1,1,1,1,4,3,75,95,92,79,93,1
0,0,1,1,1,0,0,0,0,0,1,0,0,3,0,1,1,1,0,1,0,0,1,1,1,0,1,5,2,91,90,96,87,97,0
0,0,0,0,0,1,1,1,1,0,0,0,1,4,0,1,0,0,0,0,1,1,1,1,1,1,1,7,2,81,74,89,54,99,3
0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,1,1,0,1,1,1,0,1,1,1,5,1,68,80,73,69,90,3
1,1,1,1,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0,1,0,0,1,1,1,0,1,5,3,84,75,70,93,71,0
0,0,0,0,0,0,0,1,0,0,1,0,1,4,1,1,0,1,1,1,0,1,0,1,0,1,1,5,3,68,89,76,61,98,3
0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,1,0,0,0,0,1,1,1,0,0,1,0,5,0,78,75,69,50,99,3
1,1,1,1,1,1,0,0,0,1,0,0,0,3,0,1,0,1,1,0,0,1,1,0,0,1,0,5,2,91,67,87,93,85,2
1,1,1,1,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,1,1,1,1,1,1,5,3,97,89,95,91,96,2
0,1,0,0,0,0,1,0,1,0,0,0,1,4,0,1,0,0,0,1,0,1,0,1,1,1,1,5,1,71,98,73,62,96,3
1,1,0,0,1,0,0,0,0,1,0,1,0,4,0,1,0,0,0,1,0,1,1,1,0,0,1,5,2,78,98,62,84,83,0
1,1,0,1,0,0,0,1,0,1,0,1,0,4,1,0,1,1,1,1,0,0,1,1,1,1,0,6,0,71,96,80,93,93,2
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,0,1,0,1,1,1,1,1,1,0,1,7,3,50,71,60,53,74,3
0,1,0,1,1,0,1,0,0,0,0,0,0,4,1,0,1,1,1,1,0,0,1,1,1,1,0,4,2,84,70,60,95,85,2
1,1,1,0,0,0,0,0,0,0,0,1,1,4,0,1,1,1,1,1,0,1,1,0,0,1,1,6,1,87,80,70,96,93,0
1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,1,1,0,0,1,1,0,0,0,7,3,83,65,86,85,72,2
1,0,1,1,0,0,1,0,0,0,0,1,0,3,0,1,0,1,1,1,0,1,1,1,0,0,1,4,1,89,78,86,80,80,0
1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,0,1,1,0,1,1,6,1,75,93,78,96,94,0
1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,1,1,1,0,1,0,1,1,0,1,0,1,5,0,84,98,64,80,87,0
0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,7,1,93,95,80,63,95,1
1,0,0,0,0,1,1,1,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,1,1,0,5,0,66,85,68,84,71,3
1,1,0,1,0,1,1,0,0,0,0,0,0,4,0,0,1,1,1,0,1,1,1,1,0,1,1,5,0,75,62,80,87,96,2
0,0,0,0,0,1,1,1,1,0,0,0,1,4,0,0,0,1,1,0,1,0,0,1,1,1,0,6,1,55,91,88,71,84,3
1,0,1,1,0,0,1,0,0,0,0,0,0,4,0,1,1,1,1,1,0,0,1,1,1,0,0,6,0,68,80,73,97,79,2
1,1,0,1,0,0,0,1,0,0,1,0,0,3,0,1,1,0,1,1,1,0,1,1,0,0,1,5,2,84,97,73,92,79,2
0,0,0,0,1,1,1,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,5,1,67,92,69,78,93,3
1,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,0,1,1,7,0,86,62,95,86,71,2
0,1,1,0,0,0,0,1,1,1,0,1,1,4,0,1,0,0,1,0,0,1,1,0,1,0,1,4,1,71,97,87,67,80,1
0,1,0,0,0,1,1,1,1,1,0,0,1,3,1,1,0,0,0,0,1,1,0,1,1,1,1,5,2,74,98,76,71,90,3
0,0,0,0,0,0,1,0,0,1,0,0,1,4,1,1,1,1,0,0,1,0,0,0,0,1,1,6,0,69,76,89,71,99,3
0,0,0,1,0,1,1,1,0,1,0,0,1,4,0,1,1,1,0,0,1,1,1,0,1,0,1,6,0,66,83,77,76,95,3
0,1,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,0,0,1,1,0,0,1,1,1,5,3,54,71,64,54,81,3
0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,0,0,1,0,0,1,1,0,1,1,0,1,6,0,57,85,71,69,98,3
0,1,1,0,1,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,0,6,0,88,89,72,89,82,0
1,1,0,1,1,1,1,1,0,0,0,1,0,4,1,1,1,1,1,1,0,0,0,1,0,1,0,6,3,72,76,98,98,76,2
0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,1,1,0,1,1,0,0,6,1,54,82,93,67,75,3
1,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,1,1,0,1,0,1,4,3,87,92,71,89,79,0
1,1,1,0,1,0,0,0,0,1,1,0,0,4,0,1,0,0,1,1,0,0,1,0,0,0,1,6,1,80,66,67,88,85,0
0,1,0,0,0,0,0,1,1,0,1,1,1,4,1,0,1,1,1,0,0,1,1,1,0,0,1,4,2,67,95,97,62,86,1
1,0,0,1,1,0,1,1,0,0,0,0,0,4,1,1,1,1,0,0,0,0,1,0,1,1,1,7,0,96,77,63,96,77,2
0,0,0,1,0,0,0,1,0,0,1,1,1,4,1,0,0,0,1,0,1,0,0,0,0,1,1,5,0,71,87,88,78,98,1
0,0,0,0,0,0,0,1,1,1,0,1,0,3,1,0,0,1,0,0,1,0,0,0,1,1,0,5,3,88,90,83,87,83,1
1,0,1,0,0,0,0,1,1,0,1,1,0,3,0,1,1,0,1,1,0,0,1,1,1,0,1,5,0,82,96,97,90,80,0
0,1,0,1,0,1,0,1,0,1,1,0,1,4,1,1,0,0,1,0,0,1,0,0,1,1,1,5,3,77,89,71,66,99,1
1,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,1,0,0,1,1,0,0,1,6,2,65,84,73,92,77,2
1,1,1,1,1,0,1,1,0,0,1,1,0,4,0,1,1,1,1,1,0,0,1,1,0,0,1,7,1,80,68,90,97,79,0
0,0,0,0,0,1,1,1,1,0,0,0,1,4,1,1,0,0,0,0,1,1,0,1,1,1,1,7,0,82,90,85,74,77,3
0,0,0,0,0,0,1,1,1,0,1,1,0,4,1,1,0,1,1,0,1,1,0,0,0,0,1,6,3,87,83,88,62,85,1
0,1,1,0,0,0,0,1,1,1,0,0,1,4,1,0,0,1,1,1,0,0,0,0,1,1,1,6,3,67,96,94,62,93,1
0,0,0,0,0,1,1,1,1,0,0,0,0,4,1,0,1,0,0,0,1,1,0,0,1,1,0,6,3,81,90,77,55,75,3
0,1,0,0,0,1,1,1,1,0,1,1,1,3,1,0,0,0,0,0,0,1,0,1,1,1,1,7,0,63,94,78,53,78,3
0,1,0,0,0,1,0,1,0,1,0,0,1,4,0,1,1,0,0,0,1,1,1,1,1,1,0,6,3,53,99,68,62,89,3
1,0,0,0,0,0,1,1,0,0,0,1,0,3,0,1,0,0,1,0,1,1,1,1,1,1,1,5,1,67,76,82,78,70,3
0,0,0,0,1,1,1,1,1,1,0,0,1,3,1,1,0,0,1,0,0,1,0,1,1,1,1,6,1,80,74,94,59,84,3
1,1,1,1,1,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,1,0,1,1,0,1,0,6,0,78,86,83,91,86,0
1,1,0,1,1,0,0,0,0,1,0,1,1,3,0,1,1,1,1,1,0,0,1,1,0,1,0,5,0,94,99,96,97,80,2
1,1,0,1,0,0,1,1,0,0,0,0,0,3,0,0,1,1,0,0,1,0,1,0,0,0,0,7,0,91,69,86,90,85,0
0,1,0,1,0,0,0,1,0,0,0,1,1,4,1,0,0,1,1,0,1,1,0,0,1,1,1,7,0,60,93,82,81,94,1
1,0,0,1,1,1,1,0,0,0,0,0,0,3,0,1,0,1,1,1,0,1,1,1,0,0,1,7,0,82,61,95,96,97,2
1,1,0,1,1,0,0,1,0,0,1,0,1,4,1,0,0,1,1,1,0,1,1,1,1,1,0,4,3,96,96,62,96,87,2
0,1,0,0,0,1,0,1,0,0,1,1,0,4,1,0,0,0,1,1,1,0,0,0,1,1,1,5,2,72,84,94,83,98,1
1,0,0,0,0,0,0,1,0,1,0,1,1,4,1,0,0,0,1,0,1,1,1,0,0,0,0,7,0,86,85,79,68,93,1
0,0,0,0,0,1,1,0,1,0,0,0,1,3,0,0,1,1,1,0,0,1,1,1,1,1,1,7,2,78,72,89,67,73,3
1,0,0,1,1,0,0,0,0,0,0,0,1,4,1,0,1,1,1,0,0,0,1,1,0,0,1,4,3,68,72,77,85,87,2
0,1,0,0,0,1,1,1,1,1,0,1,0,4,1,1,0,0,0,0,1,0,1,0,1,1,1,5,3,76,98,89,75,99,3
0,0,0,0,0,0,1,1,1,1,0,1,1,4,1,1,0,1,1,0,1,1,1,0,0,1,0,4,3,85,84,90,86,95,1
1,0,0,1,0,0,0,1,1,1,0,1,1,4,1,0,0,0,0,0,1,1,0,0,1,1,1,5,3,68,89,83,89,92,1
1,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,1,1,1,0,1,0,4,2,67,61,77,89,92,2
1,1,1,1,1,0,0,0,0,0,1,1,1,4,0,1,1,0,1,1,0,0,1,1,0,0,0,4,3,94,66,90,98,73,0
0,1,1,0,1,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,1,1,1,1,0,0,1,5,2,91,99,91,84,92,0
1,1,0,1,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,0,1,1,0,0,1,5,2,78,70,88,85,85,2
1,1,1,1,0,0,0,0,0,0,0,1,0,4,1,0,1,1,1,1,0,1,1,1,0,1,0,6,0,98,65,90,99,71,2
1,0,0,0,0,0,0,0,1,1,0,1,1,3,1,1,1,1,0,0,0,1,0,0,0,1,1,4,1,62,96,87,65,90,1
1,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,1,1,0,1,1,1,0,1,1,7,2,82,71,66,97,77,0
0,1,0,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,1,0,0,0,1,0,1,4,0,78,89,85,67,95,1
1,0,0,0,0,0,1,1,1,1,0,1,0,4,1,1,0,0,0,0,0,1,1,0,1,0,0,5,3,73,93,94,54,87,3
0,1,1,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,0,0,1,0,0,1,1,1,1,7,1,60,83,71,75,87,1
1,1,1,1,1,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,1,1,1,1,0,6,0,88,62,81,81,99,0
0,1,0,0,0,0,0,1,0,0,1,1,1,4,1,0,0,0,1,0,1,1,0,1,1,1,0,4,2,77,99,92,74,84,1
0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,1,0,0,1,1,1,0,0,1,7,0,64,87,75,64,94,1
1,1,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,1,0,1,0,1,7,3,75,73,62,80,87,0
1,1,0,1,0,1,0,0,0,0,0,1,1,4,0,1,1,1,1,1,0,1,1,1,0,0,0,7,0,97,89,62,92,73,2
1,0,0,1,0,0,0,1,0,1,0,0,0,3,1,1,0,1,1,0,0,1,0,1,1,0,1,7,0,63,92,79,64,90,1
0,0,1,1,1,1,0,0,0,0,1,0,1,4,1,1,1,0,1,1,0,0,1,1,0,0,0,5,3,82,92,65,94,95,2
1,1,1,1,0,0,0,0,0,0,1,0,0,4,0,1,1,1,1,0,0,0,1,1,0,0,1,7,0,85,98,84,98,99,0
0,1,1,0,1,1,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,1,1,0,0,1,6,0,76,61,77,85,86,0
0,0,0,0,0,1,1,1,1,0,0,1,0,4,1,0,0,1,0,0,1,0,0,1,1,0,1,6,0,77,82,73,59,99,3
0,0,1,0,0,0,0,1,0,1,1,0,1,3,1,0,0,0,1,0,1,0,0,0,1,0,1,6,1,73,85,92,82,80,1
1,1,1,0,1,0,0,1,0,0,0,1,0,4,0,1,0,0,1,0,0,0,1,1,0,0,0,5,3,83,79,91,94,79,0
1,0,0,0,0,0,1,1,1,1,1,1,1,4,1,0,0,0,0,1,0,1,0,0,1,1,1,7,2,66,89,96,64,99,1
0,0,1,0,1,0,0,1,1,0,0,0,1,4,1,1,0,0,1,1,0,1,0,0,1,0,0,5,3,87,80,94,75,93,1
1,0,1,1,0,1,0,0,0,1,0,1,1,4,1,1,0,1,1,0,0,1,0,1,1,0,1,4,3,72,87,86,73,83,1
0,1,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,0,1,0,1,5,3,58,98,67,86,94,3
1,1,0,1,0,1,0,0,0,0,0,0,1,3,1,1,0,0,1,1,0,1,1,1,0,1,0,5,3,75,79,90,98,90,2
0,1,1,1,0,1,0,0,0,1,0,1,1,4,1,1,0,1,1,1,0,0,1,1,0,0,1,7,2,78,62,70,99,89,2
0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,0,0,1,0,1,1,4,0,98,96,79,87,92,0
1,1,1,1,1,0,0,0,0,0,0,0,1,3,1,1,1,0,1,0,0,0,1,1,0,1,1,4,0,85,65,86,96,77,2
0,0,0,0,0,1,0,1,1,0,0,0,0,4,1,0,0,0,0,0,1,1,1,1,1,0,1,7,1,79,75,64,63,72,3
0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,0,1,1,1,0,1,5,0,95,93,92,97,95,2
0,0,0,0,0,1,1,1,0,1,0,0,1,4,1,0,0,0,0,1,1,0,1,0,0,1,1,6,2,61,99,73,50,79,3
1,1,1,1,0,1,0,0,0,0,1,0,0,4,1,1,1,1,1,1,0,0,1,1,0,1,1,4,0,84,96,84,89,83,2
1,1,1,0,1,1,0,1,0,0,0,0,1,3,0,0,1,0,1,1,0,1,0,1,0,0,1,6,0,93,98,75,89,94,0
0,1,1,1,1,1,0,0,0,0,1,0,0,4,1,0,1,1,1,1,0,0,1,1,1,0,1,6,2,82,64,61,94,75,0
0,0,0,0,0,0,0,1,1,0,1,1,0,3,0,1,0,0,1,0,1,1,1,0,1,1,1,4,3,82,84,95,85,90,1
0,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,4,2,87,80,79,88,98,2
0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0,1,7,1,61,96,97,67,84,3
1,1,1,0,0,0,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,1,1,1,0,0,1,4,2,95,65,89,86,85,0
0,1,0,1,1,0,0,0,0,0,1,0,0,4,0,1,1,1,1,1,1,1,1,1,1,0,1,4,3,98,66,92,89,84,2
0,0,0,0,0,0,1,1,0,1,1,1,0,4,0,0,0,0,1,0,0,1,1,0,1,0,1,5,0,85,82,77,85,84,1
1,1,0,1,1,0,0,1,0,0,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,6,2,81,72,61,98,83,2
0,1,1,1,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,1,0,0,1,1,0,0,0,6,2,85,71,61,98,72,0
1,0,0,0,0,0,0,1,1,1,1,0,1,4,1,0,0,0,1,0,1,1,0,0,1,0,1,5,3,72,83,97,75,97,1
0,0,0,0,0,0,1,0,1,1,1,1,1,3,1,0,0,0,0,0,1,1,1,0,1,0,1,6,0,72,94,70,78,82,1
0,1,1,0,1,0,0,1,0,0,0,0,0,3,1,0,1,1,1,1,1,0,1,1,1,0,1,7,0,75,93,91,90,74,0
0,0,0,0,0,1,1,0,1,1,0,0,0,4,0,0,0,1,0,0,1,1,1,1,1,0,1,6,0,59,71,68,81,74,3
0,1,0,0,0,1,1,1,1,0,0,0,0,4,1,0,0,1,0,0,1,1,1,1,0,0,0,6,1,66,74,94,84,86,3
0,0,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0,0,1,0,1,1,1,0,0,1,1,7,2,91,96,95,87,89,1
1,1,1,1,0,1,0,0,0,0,0,0,0,4,0,1,1,1,1,0,1,0,1,1,1,0,1,7,0,79,67,65,92,86,2
1,1,1,1,1,0,0,1,1,0,0,0,0,4,0,1,1,1,0,0,0,1,1,1,1,0,0,4,3,96,82,82,98,97,0
1,0,0,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,1,1,0,0,1,1,1,1,0,4,2,89,93,79,99,98,2
0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,1,1,0,0,0,1,0,1,1,5,3,96,64,82,88,91,0
1,0,0,0,0,1,1,1,1,0,1,0,0,3,1,0,0,1,0,0,1,1,1,0,0,1,1,7,3,51,74,79,67,90,3
0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,1,1,0,0,1,1,1,0,1,0,5,0,76,99,82,82,97,1
0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,1,1,0,0,1,1,0,1,1,1,1,0,7,3,71,82,63,65,72,3
0,0,0,0,0,1,1,1,1,1,1,0,0,3,0,1,0,1,1,0,0,1,0,1,1,1,1,6,0,65,96,86,52,74,3
0,1,0,0,0,0,0,1,1,1,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,1,6,1,72,97,71,78,93,1
0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,1,1,0,0,0,1,1,1,0,1,1,5,1,70,78,96,84,70,3
0,1,0,0,0,0,0,1,1,1,0,1,0,3,1,0,0,1,1,0,1,0,1,0,1,0,1,4,0,80,90,90,82,81,1
1,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,1,0,1,0,0,1,1,7,0,88,76,94,99,77,0
0,1,0,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,1,0,0,1,1,1,1,4,2,65,92,71,70,91,1
1,1,0,1,0,0,0,0,0,0,1,1,0,3,1,0,1,1,1,1,0,0,1,1,1,0,0,6,0,75,63,79,88,74,0
1,0,1,1,0,0,0,1,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,0,0,0,1,6,1,86,87,74,81,86,0
0,0,0,0,0,1,0,1,1,1,0,0,1,4,1,0,0,1,1,0,0,1,1,1,0,0,0,5,0,68,85,97,62,89,1
0,0,0,1,0,0,0,1,0,1,0,1,1,4,1,0,0,1,1,0,1,1,0,1,1,0,1,5,2,93,82,87,62,98,1
1,1,1,1,0,1,0,1,0,0,0,0,0,4,1,1,1,1,1,1,0,1,1,0,0,0,1,7,2,94,98,80,86,70,2
1,1,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,1,1,1,0,0,1,1,0,1,1,7,2,81,77,64,93,77,2
1,1,0,1,1,0,0,1,0,0,0,0,0,3,0,1,1,1,1,1,0,1,1,1,0,0,1,7,3,70,71,64,88,77,2
0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,1,6,3,78,98,98,75,92,1
1,1,1,1,1,0,0,0,1,0,0,0,1,3,0,1,1,1,1,1,0,1,1,1,0,0,0,7,3,81,94,86,92,90,0
1,1,1,1,1,1,0,0,0,0,1,0,0,4,1,0,1,1,0,1,0,0,1,0,1,0,0,5,0,86,74,95,97,72,2
0,1,1,1,0,0,0,1,0,0,1,1,0,4,1,1,1,1,1,1,0,0,1,1,1,0,0,6,3,96,64,78,91,78,0
1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1,0,1,0,0,1,0,0,0,1,4,1,75,93,94,85,76,2
0,1,0,1,1,0,0,1,0,0,0,0,0,4,0,0,1,1,1,1,0,0,0,1,0,0,0,4,1,74,93,76,96,82,2
0,1,1,0,0,0,0,1,1,1,0,1,0,4,0,0,0,0,1,0,1,1,0,0,1,1,1,4,3,86,90,94,81,98,1
1,1,0,1,1,0,0,0,0,0,1,0,0,4,1,1,0,1,0,1,0,1,1,1,0,1,0,7,1,75,89,99,99,76,2
1,1,1,0,1,1,1,0,0,0,0,0,0,3,0,1,1,1,1,1,0,0,1,0,0,1,1,5,2,88,92,83,97,86,0
1,0,0,0,0,1,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,5,1,51,80,61,51,73,3
0,0,0,0,0,1,1,1,1,0,0,1,0,4,1,1,0,0,0,0,1,1,1,0,1,1,1,7,3,66,89,63,75,70,3
1,1,0,0,0,0,0,1,1,1,0,1,0,3,1,0,0,1,1,0,1,1,1,1,0,1,1,4,0,66,88,76,83,91,1
0,0,0,0,1,1,1,1,1,1,0,0,1,4,0,1,0,1,0,0,1,0,1,1,1,0,0,5,3,74,77,62,53,71,3
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,1,1,1,0,1,0,0,0,1,0,1,5,2,58,93,71,85,84,3
0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,1,0,1,5,3,63,84,86,78,86,3
0,0,0,1,0,1,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,1,1,1,5,3,57,98,66,64,89,3
1,1,0,1,0,0,0,0,1,0,1,0,0,4,1,0,1,0,0,1,0,1,0,1,0,0,1,4,2,84,91,77,89,88,2
1,1,1,0,0,0,0,0,0,0,0,1,1,4,0,1,1,0,1,1,0,0,1,1,0,1,1,5,1,89,88,89,87,88,0
0,0,0,1,0,1,1,1,1,1,0,0,1,4,1,1,0,1,0,0,1,1,1,1,1,1,1,6,3,74,94,99,71,81,3
1,1,0,1,0,0,0,1,0,0,0,0,1,3,0,1,1,1,1,1,0,0,1,0,0,0,1,6,1,81,79,92,88,88,2
0,0,0,0,0,0,0,1,0,1,1,1,1,4,1,0,0,1,0,0,1,1,0,0,1,1,1,6,2,80,94,72,84,89,1
1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,1,0,1,0,1,0,0,1,0,1,1,0,5,0,85,70,71,87,83,0
1,1,1,1,0,0,0,0,0,0,1,1,0,4,0,1,0,0,1,1,0,1,1,1,0,1,1,6,0,79,66,67,97,71,0
0,0,0,0,1,0,0,1,0,1,0,1,0,4,1,0,1,0,0,1,0,0,1,0,1,0,0,5,2,60,99,80,79,80,1
1,1,1,0,1,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0,1,1,1,1,0,0,5,1,76,60,74,81,86,0
1,1,1,1,0,0,0,0,1,0,0,0,0,3,1,1,1,1,1,1,0,1,1,1,0,0,1,5,3,90,67,62,95,83,2
1,1,1,1,0,1,0,0,0,1,0,0,0,4,1,0,1,1,1,0,0,0,1,1,1,1,0,7,0,95,81,60,93,96,2
0,0,0,0,1,0,0,1,1,1,0,0,0,4,0,0,0,1,1,0,1,1,0,1,0,1,0,5,2,75,86,85,72,71,3
0,1,0,0,0,0,0,1,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,1,1,0,7,1,78,94,81,87,98,1
1,1,0,1,0,1,0,0,0,1,1,0,0,4,0,0,1,1,0,1,0,0,1,0,0,0,1,6,0,66,67,60,92,93,2
1,1,0,1,1,0,0,0,0,0,1,1,0,3,0,1,1,1,1,0,0,0,1,1,0,0,1,6,0,75,99,76,96,88,2
0,1,1,1,0,1,0,0,0,0,0,0,0,4,0,1,1,1,1,1,1,1,1,1,1,0,1,5,1,70,79,97,99,75,2
0,0,0,0,0,1,1,0,1,0,1,0,0,4,1,0,0,1,0,0,1,1,0,1,1,1,1,6,0,62,74,89,68,89,3
0,0,0,0,0,0,0,0,1,1,1,1,0,4,1,0,0,0,1,0,0,1,1,1,1,1,1,7,3,73,81,87,74,95,1
0,0,0,0,0,0,1,1,0,0,1,0,1,4,0,1,0,0,0,0,1,0,0,0,1,1,1,7,2,79,80,98,62,83,3
0,1,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,1,1,0,1,1,1,1,1,0,1,7,2,72,96,74,55,74,3
0,1,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,1,0,0,1,1,1,0,0,1,1,5,2,80,98,74,77,97,1
1,1,0,1,1,0,1,1,0,0,0,0,0,3,0,0,1,1,1,1,1,0,1,1,1,0,0,6,2,78,89,85,97,70,2
0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,7,3,74,81,93,83,89,1
0,0,0,0,0,1,0,1,0,1,1,0,0,3,0,1,0,0,0,1,1,1,1,1,1,1,0,6,1,81,91,63,63,97,3
0,1,0,0,0,0,1,1,0,0,1,1,0,4,0,1,0,0,0,0,1,1,0,1,1,1,1,5,1,59,73,77,61,85,3
0,1,0,0,1,0,1,0,0,0,0,1,1,3,1,1,0,1,1,0,1,1,1,0,1,1,0,5,0,67,74,66,59,91,3
0,1,0,1,0,1,0,1,0,1,0,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,1,5,1,61,95,70,70,90,1
